stateUt _code,stateUt,constituencyNo,constituencyName,candidateName,partyNames,votes,status
S24,Uttar Pradesh,75,Ghazipur,ADITYA SHRIVASTAV,Yuga Thulasi Party,3316,Lost
S24,Uttar Pradesh,75,Ghazipur,SATYDEV YADAV,Independent,3172,Lost
S24,Uttar Pradesh,75,Ghazipur,GYANCHANDRA BIND,Independent,3135,Lost
S24,Uttar Pradesh,75,Ghazipur,RAMPRAVESH,Moulik Adhikar Party,2833,Lost
S24,Uttar Pradesh,75,Ghazipur,DHANANJAY KUMAR TIWARI,Bhartiya Lokvani Party,1956,Lost
S24,Uttar Pradesh,75,Ghazipur,NOTA,NOTA,9065,NOTA
S24,Uttar Pradesh,76,Chandauli,BIRENDRA SINGH,Samajwadi Party,474476,Won
S24,Uttar Pradesh,76,Chandauli,DR. MAHENDRA NATH PANDEY,Bharatiya Janata Party,452911,Lost
S24,Uttar Pradesh,76,Chandauli,SATYENDRA KUMAR MAURYA,Bahujan Samaj Party,159903,Lost
S24,Uttar Pradesh,76,Chandauli,SHOBHANATH PRAJAPATI,Bhagidari Party(P),4032,Lost
S24,Uttar Pradesh,76,Chandauli,SHER SINGH,Yuga Thulasi Party,3096,Lost
S24,Uttar Pradesh,76,Chandauli,SANTOSH KUMAR,Independent,2969,Lost
S24,Uttar Pradesh,76,Chandauli,RAJESH VISHWAKARMA,Moulik Adhikar Party,2762,Lost
S24,Uttar Pradesh,76,Chandauli,ARVIND KUMAR PATEL,Sardar Patel Siddhant Party,2745,Lost
S24,Uttar Pradesh,76,Chandauli,SANJAY KUMAR SINHA,Jai Hind National Party,2623,Lost
S24,Uttar Pradesh,76,Chandauli,RAM GOVIND,Samajhdar Party,1977,Lost
S24,Uttar Pradesh,76,Chandauli,NOTA,NOTA,9005,NOTA
S24,Uttar Pradesh,77,Varanasi,NARENDRA MODI,Bharatiya Janata Party,612970,Won
S24,Uttar Pradesh,77,Varanasi,AJAY RAI,Indian National Congress,460457,Lost
S24,Uttar Pradesh,77,Varanasi,ATHER JAMAL LARI,Bahujan Samaj Party,33766,Lost
S24,Uttar Pradesh,77,Varanasi,KOLISETTY SHIVA KUMAR,Yuga Thulasi Party,5750,Lost
S24,Uttar Pradesh,77,Varanasi,GAGAN PRAKASH YADAV,Apna Dal (Kamerawadi),3634,Lost
S24,Uttar Pradesh,77,Varanasi,DINESH KUMAR YADAV,Independent,2917,Lost
S24,Uttar Pradesh,77,Varanasi,SANJAY KUMAR TIWARI,Independent,2171,Lost
S24,Uttar Pradesh,77,Varanasi,NOTA,NOTA,8478,NOTA
S24,Uttar Pradesh,78,Bhadohi,DR. VINOD KUMAR BIND,Bharatiya Janata Party,459982,Won
S24,Uttar Pradesh,78,Bhadohi,LALITESHPATI TRIPATHI,All India Trinamool Congress,415910,Lost
S24,Uttar Pradesh,78,Bhadohi,HARISHANKAR,Bahujan Samaj Party,155053,Lost
S24,Uttar Pradesh,78,Bhadohi,PREMCHAND BIND,Pragatisheel Manav Samaj Party,13689,Lost
S24,Uttar Pradesh,78,Bhadohi,RAJ NARAYAN PATEL,Sardar Patel Siddhant Party,6206,Lost
S24,Uttar Pradesh,78,Bhadohi,RAM PRAKASH MISHRA,Rashtriya Samaj Paksha,5270,Lost
S24,Uttar Pradesh,78,Bhadohi,SUSHIL,All India Forward Bloc,5261,Lost
S24,Uttar Pradesh,78,Bhadohi,DR. SHYAMDHAR TIWARI,Independent,4848,Lost
S24,Uttar Pradesh,78,Bhadohi,KRISHNA DEV,Rashtra Uday Party,4597,Lost
S24,Uttar Pradesh,78,Bhadohi,DHIRENDRA KUMAR TIWARI,Independent,2948,Lost
S24,Uttar Pradesh,78,Bhadohi,NOTA,NOTA,11229,NOTA
S24,Uttar Pradesh,79,Mirzapur,ANUPRIYA PATEL,Apna Dal (Soneylal),471631,Won
S24,Uttar Pradesh,79,Mirzapur,RAMESH CHAND BIND,Samajwadi Party,433821,Lost
S24,Uttar Pradesh,79,Mirzapur,MANISH KUMAR,Bahujan Samaj Party,144446,Lost
S24,Uttar Pradesh,79,Mirzapur,RAJESH,Independent,10936,Lost
S24,Uttar Pradesh,79,Mirzapur,LAL JI VERMA,Independent,6359,Lost
S24,Uttar Pradesh,79,Mirzapur,ANIL KUMAR,Eklavya Samaj Party,6171,Lost
S24,Uttar Pradesh,79,Mirzapur,DAULAT SINGH,Apna Dal (Kamerawadi),5235,Lost
S24,Uttar Pradesh,79,Mirzapur,RAMDHANI,Rashtriya Samaj Paksha,4915,Lost
S24,Uttar Pradesh,79,Mirzapur,SAMEER SINGH,All India Forward Bloc,3487,Lost
S24,Uttar Pradesh,79,Mirzapur,SATYADEV,Purvanchal Mahapanchayat,3355,Lost
S24,Uttar Pradesh,79,Mirzapur,NOTA,NOTA,15049,NOTA
S24,Uttar Pradesh,8,Sambhal,ZIA UR REHMAN,Samajwadi Party,571161,Won
S24,Uttar Pradesh,8,Sambhal,PARMESHWAR LAL SAINI,Bharatiya Janata Party,449667,Lost
S24,Uttar Pradesh,8,Sambhal,CHAUDHARY SAULAT ALI,Bahujan Samaj Party,152460,Lost
S24,Uttar Pradesh,8,Sambhal,WASEEM SO MOH SHAMIM,Independent,3864,Lost
S24,Uttar Pradesh,8,Sambhal,MOHD WASEEM SO MOHD FAREED,Independent,2077,Lost
S24,Uttar Pradesh,8,Sambhal,JAYGAMUL ISLAM,Janta Shashan Party,1942,Lost
S24,Uttar Pradesh,8,Sambhal,ANUJ VARSHNEY,Independent,1677,Lost
S24,Uttar Pradesh,8,Sambhal,MAHANDRA SINGH,Independent,1294,Lost
S24,Uttar Pradesh,8,Sambhal,SANTOSH,Kisan Kranti Dal,1204,Lost
S24,Uttar Pradesh,8,Sambhal,DR RASHID,Peace Party,1060,Lost
S24,Uttar Pradesh,8,Sambhal,TAUFIK AHAMAD,Independent,723,Lost
S24,Uttar Pradesh,8,Sambhal,PAVAN KUMAR,Log Party,637,Lost
S24,Uttar Pradesh,8,Sambhal,NOTA,NOTA,7217,NOTA
S24,Uttar Pradesh,80,Robertsganj,CHHOTELAL,Samajwadi Party,465848,Won
S24,Uttar Pradesh,80,Robertsganj,RINKI SINGH,Apna Dal (Soneylal),336614,Lost
S24,Uttar Pradesh,80,Robertsganj,DHANESHWAR,Bahujan Samaj Party,118778,Lost
S24,Uttar Pradesh,80,Robertsganj,ASHOK KUMAR KANNAUJIYA,Communist Party of India,23852,Lost
S24,Uttar Pradesh,80,Robertsganj,SUBHAGI,Janhit Sankalp Party,8194,Lost
S24,Uttar Pradesh,80,Robertsganj,ARVIND KUMAR BHARTI,Rashtriya Samanta Dal,7592,Lost
S24,Uttar Pradesh,80,Robertsganj,SUKALU,Independent,6712,Lost
S24,Uttar Pradesh,80,Robertsganj,SHIVPUJAN,Rashtriya Samaj Paksha,6444,Lost
S24,Uttar Pradesh,80,Robertsganj,SONU NIGAM,Independent,6144,Lost
S24,Uttar Pradesh,80,Robertsganj,CHANDRIKA PRASAD,Janta Kranti Party (Rashtravadi),3741,Lost
S24,Uttar Pradesh,80,Robertsganj,PRABHUDAYAL,Rashtriya Samaj Dal (R),3471,Lost
S24,Uttar Pradesh,80,Robertsganj,RAM SHIROMANI,Sardar Patel Siddhant Party,3123,Lost
S24,Uttar Pradesh,80,Robertsganj,NOTA,NOTA,19032,NOTA
S24,Uttar Pradesh,9,Amroha,KANWAR SINGH TANWAR,Bharatiya Janata Party,476506,Won
S24,Uttar Pradesh,9,Amroha,KUNWAR DANISH ALI,Indian National Congress,447836,Lost
S24,Uttar Pradesh,9,Amroha,MUJAHID HUSAIN,Bahujan Samaj Party,164099,Lost
S24,Uttar Pradesh,9,Amroha,DHANISH,Independent,3617,Lost
S24,Uttar Pradesh,9,Amroha,SURESH,Independent,2717,Lost
S24,Uttar Pradesh,9,Amroha,JEETPAL RANA,Independent,2556,Lost
S24,Uttar Pradesh,9,Amroha,SUHEL HAIDER,Akhil Bhartiya Parivar Party,2504,Lost
S24,Uttar Pradesh,9,Amroha,NARENDRA SINGH,Independent,1779,Lost
S24,Uttar Pradesh,9,Amroha,NAEEMUDDIN,Independent,1004,Lost
S24,Uttar Pradesh,9,Amroha,KUSHAGRA,Independent,858,Lost
S24,Uttar Pradesh,9,Amroha,KASHIF HUSAIN,Independent,679,Lost
S24,Uttar Pradesh,9,Amroha,KUMDESH KUMAR,Independent,635,Lost
S24,Uttar Pradesh,9,Amroha,NOTA,NOTA,5900,NOTA
S25,West Bengal,1,Coochbehar,JAGADISH CHANDRA BARMA BASUNIA,All India Trinamool Congress,788375,Won
S25,West Bengal,1,Coochbehar,NISITH PRAMANIK,Bharatiya Janata Party,749125,Lost
S25,West Bengal,1,Coochbehar,NITISH CHANDRA ROY,All India Forward Bloc,30267,Lost
S25,West Bengal,1,Coochbehar,PIYA ROY CHOWDHURY,Indian National Congress,10679,Lost
S25,West Bengal,1,Coochbehar,HAREKRISHNA SARKAR,Independent,9467,Lost
S25,West Bengal,1,Coochbehar,KAMALESH BARMAN,Independent,2993,Lost
S25,West Bengal,1,Coochbehar,NABI BARMAN,Independent,2724,Lost
S25,West Bengal,1,Coochbehar,SUBODH BARMAN,Independent,2599,Lost
S25,West Bengal,1,Coochbehar,DILIP CHANDRA BARMAN,Socialist Unity Centre Of India (COMMUNIST),2468,Lost
S25,West Bengal,1,Coochbehar,PURNA MOHAN ROY,Bahujan Samaj Party,2097,Lost
S25,West Bengal,1,Coochbehar,BIDHAN DAS,Independent,2072,Lost
S25,West Bengal,1,Coochbehar,KISHORE RAY,Independent,1606,Lost
S25,West Bengal,1,Coochbehar,PRADIP KUMAR ROY,Kamatapur People’s Party (United),1518,Lost
S25,West Bengal,1,Coochbehar,AMAL DAS,Independent,1495,Lost
S25,West Bengal,1,Coochbehar,NOTA,NOTA,15563,NOTA
S25,West Bengal,10,Baharampur,PATHAN YUSUF,All India Trinamool Congress,524516,Won
S25,West Bengal,10,Baharampur,ADHIR RANJAN CHOWDHURY,Indian National Congress,439494,Lost
S25,West Bengal,10,Baharampur,DR. NIRMAL KUMAR SAHA,Bharatiya Janata Party,371885,Lost
S25,West Bengal,10,Baharampur,SAMIRAN DAS,Independent,18527,Lost
S25,West Bengal,10,Baharampur,SWAPAN KUMAR MANDAL,Independent,6396,Lost
S25,West Bengal,10,Baharampur,SANTOSH BISWAS,Bahujan Samaj Party,4238,Lost
S25,West Bengal,10,Baharampur,BISWAMVOIR KALITA,Independent,3062,Lost
S25,West Bengal,10,Baharampur,SOMNATH PAUL,All India Arya Mahasabha,2250,Lost
S25,West Bengal,10,Baharampur,RUNA LAILA,Social Democratic Party Of India,1571,Lost
S25,West Bengal,10,Baharampur,ABHIJIT MANDAL,Socialist Unity Centre Of India (COMMUNIST),1418,Lost
S25,West Bengal,10,Baharampur,ASHIS DAS,Independent,1110,Lost
S25,West Bengal,10,Baharampur,ADHIR SWARNAKAR,Independent,856,Lost
S25,West Bengal,10,Baharampur,AJIT KUMAR MANDAL,Independent,749,Lost
S25,West Bengal,10,Baharampur,MANIK KUMAR DAS,Jai Prakash Janata Dal,729,Lost
S25,West Bengal,10,Baharampur,AABDUSA SATTAR SEKH,Indian National Socialistic Action Forces,484,Lost
S25,West Bengal,10,Baharampur,NOTA,NOTA,7485,NOTA
S25,West Bengal,11,Murshidabad,ABU TAHER KHAN,All India Trinamool Congress,682442,Won
S25,West Bengal,11,Murshidabad,MD SALIM,Communist Party of India (Marxist),518227,Lost
S25,West Bengal,11,Murshidabad,GOURI SANKAR GHOSH,Bharatiya Janata Party,292031,Lost
S25,West Bengal,11,Murshidabad,HABIB SAIKH,All India Secular Front,12370,Lost
S25,West Bengal,11,Murshidabad,ASIM RAY,Bhartiya Lokmat Rashtrwadi Party,5534,Lost
S25,West Bengal,11,Murshidabad,SAHABUDDIN MALLIK,Independent,4156,Lost
S25,West Bengal,11,Murshidabad,RAFIKUL ISLAM,Independent,4065,Lost
S25,West Bengal,11,Murshidabad,MAHAFUJUL ALAM,Socialist Unity Centre Of India (COMMUNIST),3426,Lost
S25,West Bengal,11,Murshidabad,MD TAIEDUL ISLAM,Social Democratic Party Of India,3293,Lost
S25,West Bengal,11,Murshidabad,DHANANJOY SARKAR,Independent,1539,Lost
S25,West Bengal,11,Murshidabad,KRISHNA PROSAD BISWAS,Independent,1206,Lost
S25,West Bengal,11,Murshidabad,NOTA,NOTA,13270,NOTA
S25,West Bengal,12,Krishnanagar,MAHUA MOITRA,All India Trinamool Congress,628789,Won
S25,West Bengal,12,Krishnanagar,AMRITA ROY,Bharatiya Janata Party,572084,Lost
S25,West Bengal,12,Krishnanagar,S.M. SADI,Communist Party of India (Marxist),180201,Lost
S25,West Bengal,12,Krishnanagar,SANJIT BISWAS,Independent,8671,Lost
S25,West Bengal,12,Krishnanagar,AMAL CHANDRA SARKAR,Bahujan Samaj Party,5100,Lost
S25,West Bengal,12,Krishnanagar,NEMAI BISWAS,Independent,5069,Lost
S25,West Bengal,12,Krishnanagar,SOURAV HELA,Independent,5065,Lost
S25,West Bengal,12,Krishnanagar,AFROJA KHATUN MONDAL,All India Secular Front,4298,Lost
S25,West Bengal,12,Krishnanagar,ISMAT ARA MONDAL,Socialist Unity Centre Of India (COMMUNIST),3622,Lost
S25,West Bengal,12,Krishnanagar,MD. MUKTAR SHAIKH,Independent,3294,Lost
S25,West Bengal,12,Krishnanagar,ALIK KUMAR KUNDU,Independent,2708,Lost
S25,West Bengal,12,Krishnanagar,NOTA,NOTA,6811,NOTA
S25,West Bengal,13,Ranaghat,JAGANNATH SARKAR,Bharatiya Janata Party,782396,Won
S25,West Bengal,13,Ranaghat,MUKUT MANI ADHIKARI,All India Trinamool Congress,595497,Lost
S25,West Bengal,13,Ranaghat,ALAKESH DAS,Communist Party of India (Marxist),123810,Lost
S25,West Bengal,13,Ranaghat,BIPLAB BISWAS,Bahujan Samaj Party,9392,Lost
S25,West Bengal,13,Ranaghat,PARESH HALDAR,Socialist Unity Centre Of India (COMMUNIST),8239,Lost
S25,West Bengal,13,Ranaghat,JAGANNATH SARKAR,Independent,5861,Lost
S25,West Bengal,13,Ranaghat,SHYAMAL KUMAR MALLICK,Independent,5544,Lost
S25,West Bengal,13,Ranaghat,NOTA,NOTA,9893,NOTA
S25,West Bengal,14,Bangaon,SHANTANU THAKUR,Bharatiya Janata Party,719505,Won
S25,West Bengal,14,Bangaon,BISWAJIT DAS S/O LATE BIJAY KRISHNA DAS,All India Trinamool Congress,645812,Lost
S25,West Bengal,14,Bangaon,PRADIPKUMAR BISWAS,Indian National Congress,65176,Lost
S25,West Bengal,14,Bangaon,DIPAK MAJUMDAR,All India Secular Front,19216,Lost
S25,West Bengal,14,Bangaon,SUJATA BAIRAGI,Independent,9653,Lost
S25,West Bengal,14,Bangaon,JASHAJIT SARKHEL,Independent,7833,Lost
S25,West Bengal,14,Bangaon,CHANDAN MALLICK,Bahujan Samaj Party,5935,Lost
S25,West Bengal,14,Bangaon,PRANITA MANDAL,Independent,2411,Lost
S25,West Bengal,14,Bangaon,SUMITA PODDAR,Independent,2354,Lost
S25,West Bengal,14,Bangaon,BISWAJIT DAS S/O LATE BALARAM DAS,Independent,2248,Lost
S25,West Bengal,14,Bangaon,PATIT PABAN MANDAL,Socialist Unity Centre Of India (COMMUNIST),2169,Lost
S25,West Bengal,14,Bangaon,SAMARESH BISWAS,Party for Democratic Socialism,1565,Lost
S25,West Bengal,14,Bangaon,BISWAJIT DAS,Independent,1272,Lost
S25,West Bengal,14,Bangaon,KALYAN SARKAR,Independent,691,Lost
S25,West Bengal,14,Bangaon,SUBRATA BISWAS,Guruchand Sena Dal,583,Lost
S25,West Bengal,14,Bangaon,NOTA,NOTA,6685,NOTA
S25,West Bengal,15,Barrackpur,PARTHA BHOWMICK,All India Trinamool Congress,520231,Won
S25,West Bengal,15,Barrackpur,ARJUN SINGH,Bharatiya Janata Party,455793,Lost
S25,West Bengal,15,Barrackpur,DEBDUT GHOSH,Communist Party of India (Marxist),109564,Lost
S25,West Bengal,15,Barrackpur,MD JAMIR HOSSAIN,All India Secular Front,18806,Lost
S25,West Bengal,15,Barrackpur,ROHIT KUMAR PATHAK,Independent,7132,Lost
S25,West Bengal,15,Barrackpur,CHAPALA RAY (MAJUMDER),Bahujan Samaj Party,3909,Lost
S25,West Bengal,15,Barrackpur,SHARMISTHA DAS,Independent,3634,Lost
S25,West Bengal,15,Barrackpur,ANJAN GOSWAMI,Bharatiya Nyay-Adhikar Raksha Party,3448,Lost
S25,West Bengal,15,Barrackpur,DHARMENDRA SINGH,Independent,2847,Lost
S25,West Bengal,15,Barrackpur,SANJAY SINGH,Independent,1676,Lost
S25,West Bengal,15,Barrackpur,DEBASISH BANERJEE,Socialist Unity Centre Of India (COMMUNIST),1434,Lost
S25,West Bengal,15,Barrackpur,KUNDAN SINGH,Independent,826,Lost
S25,West Bengal,15,Barrackpur,UDAY VEER CHOUDHURY,Independent,757,Lost
S25,West Bengal,15,Barrackpur,AMIT KUMAR CHOUBEY,Independent,721,Lost
S25,West Bengal,15,Barrackpur,NOTA,NOTA,11082,NOTA
S25,West Bengal,16,Dum dum,SOUGATA RAY,All India Trinamool Congress,528579,Won
S25,West Bengal,16,Dum dum,SILBHADRA DATTA,Bharatiya Janata Party,457919,Lost
S25,West Bengal,16,Dum dum,SUJAN CHAKRABORTY,Communist Party of India (Marxist),240784,Lost
S25,West Bengal,16,Dum dum,SHEKH IMANUR RAHMAN,Independent,6411,Lost
S25,West Bengal,16,Dum dum,SWAMINATH KORI,Bahujan Samaj Party,3766,Lost
S25,West Bengal,16,Dum dum,HIRAK SINHA,Independent,3147,Lost
S25,West Bengal,16,Dum dum,BANAMALI PANDA,Socialist Unity Centre Of India (COMMUNIST),1739,Lost
S25,West Bengal,16,Dum dum,DULU DEY,Independent,1694,Lost
S25,West Bengal,16,Dum dum,MANIKA MUKHERJEE,Bharatiya Nyay-Adhikar Raksha Party,1237,Lost
S25,West Bengal,16,Dum dum,SANTANU MANDAL,Democratic Socialist Party of India,885,Lost
S25,West Bengal,16,Dum dum,TRIDIB BHUNIA,Independent,772,Lost
S25,West Bengal,16,Dum dum,GOURI BISWAS,Independent,701,Lost
S25,West Bengal,16,Dum dum,SUBRATA BHOWMIK,Mera Bharat Mahan Party,604,Lost
S25,West Bengal,16,Dum dum,HARI PADA BISWAS,Mulnibasi Party of India,474,Lost
S25,West Bengal,16,Dum dum,NOTA,NOTA,11334,NOTA
S25,West Bengal,17,Barasat,KAKOLI GHOSH DASTIDAR,All India Trinamool Congress,692010,Won
S25,West Bengal,17,Barasat,SWAPAN MAJUMDER,Bharatiya Janata Party,577821,Lost
S25,West Bengal,17,Barasat,TAPAS BANERJEE,All India Secular Front,121440,Lost
S25,West Bengal,17,Barasat,SANJIB CHATTERJEE,All India Forward Bloc,100000,Lost
S25,West Bengal,17,Barasat,SMRITIKANA HAOLADAR,Bahujan Samaj Party,5787,Lost
S25,West Bengal,17,Barasat,SAIFUDDIN MONDAL,Independent,3827,Lost
S25,West Bengal,17,Barasat,SWAPAN MAJUMDAR,Independent,3085,Lost
S25,West Bengal,17,Barasat,S MUKHTAR AHMED,Independent,2647,Lost
S25,West Bengal,17,Barasat,SEFALI DEY,Bharatiya Nyay-Adhikar Raksha Party,2252,Lost
S25,West Bengal,17,Barasat,SADHAN GHOSH,Socialist Unity Centre Of India (COMMUNIST),2047,Lost
S25,West Bengal,17,Barasat,BIKASH SARKAR,Mulnibasi Party of India,1929,Lost
S25,West Bengal,17,Barasat,MOHAN LAL ADHIKARY,Independent,1864,Lost
S25,West Bengal,17,Barasat,NOTA,NOTA,17892,NOTA
S25,West Bengal,18,Basirhat,SK NURUL ISLAM,All India Trinamool Congress,803762,Won
S25,West Bengal,18,Basirhat,REKHA PATRA,Bharatiya Janata Party,470215,Lost
S25,West Bengal,18,Basirhat,AKHTAR RAHAMAN BISWAS,All India Secular Front,123500,Lost
S25,West Bengal,18,Basirhat,NIRAPADA SARDAR,Communist Party of India (Marxist),77899,Lost
S25,West Bengal,18,Basirhat,MAFIJUL MOLLA,Independent,11833,Lost
S25,West Bengal,18,Basirhat,PRIYAMA DAS,Independent,6620,Lost
S25,West Bengal,18,Basirhat,MIRAZ MOLLA,Independent,5902,Lost
S25,West Bengal,18,Basirhat,MD ABUL KALAM MOLLA,Bahujan Samaj Party,4464,Lost
S25,West Bengal,18,Basirhat,BIDYUT GAYEN,Independent,3634,Lost
S25,West Bengal,18,Basirhat,IMRAN ALI SARDAR,Bharatheeya Jawan Kisan Party,2553,Lost
S25,West Bengal,18,Basirhat,PIYARUL ISLAM,Independent,2391,Lost
S25,West Bengal,18,Basirhat,SARAVAN SINGH,Independent,2021,Lost
S25,West Bengal,18,Basirhat,DAUD ALI GAZI,Socialist Unity Centre Of India (COMMUNIST),1167,Lost
S25,West Bengal,18,Basirhat,KINKAR KANTI ROY,Independent,1118,Lost
S25,West Bengal,18,Basirhat,BIPUL CHANDRA BISWAS,Mulnibasi Party of India,1074,Lost
S25,West Bengal,18,Basirhat,NOTA,NOTA,5248,NOTA
S25,West Bengal,19,Joynagar,PRATIMA MONDAL,All India Trinamool Congress,894312,Won
S25,West Bengal,19,Joynagar,ASHOK KANDARY,Bharatiya Janata Party,424093,Lost
S25,West Bengal,19,Joynagar,MEGHNATH HALDER,All India Secular Front,65372,Lost
S25,West Bengal,19,Joynagar,SAMARENDRA NATH MONDAL,Revolutionary Socialist Party,40113,Lost
S25,West Bengal,19,Joynagar,NIRANJAN NASKAR,Socialist Unity Centre Of India (COMMUNIST),14622,Lost
S25,West Bengal,19,Joynagar,SUJAN SARDAR,Independent,10794,Lost
S25,West Bengal,19,Joynagar,SINDHUPADA BAIRAGI,Independent,9162,Lost
S25,West Bengal,19,Joynagar,SHANKAR DEB MONDAL,Bahujan Samaj Party,6391,Lost
S25,West Bengal,19,Joynagar,JURAN CHANDRA PANDEY,Mulnibasi Party of India,3769,Lost
S25,West Bengal,19,Joynagar,MILAN NASKAR,Independent,2136,Lost
S25,West Bengal,19,Joynagar,PRATIMA MONDAL,Independent,2079,Lost
S25,West Bengal,19,Joynagar,NOTA,NOTA,9788,NOTA
S25,West Bengal,2,Alipurduars,MANOJ TIGGA,Bharatiya Janata Party,695314,Won
S25,West Bengal,2,Alipurduars,PRAKASH CHIK BARAIK,All India Trinamool Congress,619867,Lost
S25,West Bengal,2,Alipurduars,MILI ORAON,Revolutionary Socialist Party,39709,Lost
S25,West Bengal,2,Alipurduars,PARIMAL ORAON,Independent,12584,Lost
S25,West Bengal,2,Alipurduars,ARJUN INDWAR,Independent,11122,Lost
S25,West Bengal,2,Alipurduars,MUNIB NARJINARY,Bahujan Samaj Party,6648,Lost
S25,West Bengal,2,Alipurduars,RAHUL MARAK,Kisan Mazdoor Sangharsh Party,5695,Lost
S25,West Bengal,2,Alipurduars,CHANDAN ORAON,Socialist Unity Centre Of India (COMMUNIST),2787,Lost
S25,West Bengal,2,Alipurduars,BINAY MURMU,North Bengal People’s Party,2758,Lost
S25,West Bengal,2,Alipurduars,NRIPENDRA NARAYAN DEBKARJEE,Kamatapur People’s Party (United),2055,Lost
S25,West Bengal,2,Alipurduars,BABITA BARA,Gana Suraksha Party,1552,Lost
S25,West Bengal,2,Alipurduars,NOTA,NOTA,21298,NOTA
S25,West Bengal,20,Mathurapur,BAPI HALDAR,All India Trinamool Congress,755731,Won
S25,West Bengal,20,Mathurapur,ASHOK PURKAIT,Bharatiya Janata Party,554674,Lost
S25,West Bengal,20,Mathurapur,AJAY KUMAR DAS,All India Secular Front,87606,Lost
S25,West Bengal,20,Mathurapur,DR SARAT CHANDRA HALDER,Communist Party of India (Marxist),61100,Lost
S25,West Bengal,20,Mathurapur,BAPI HALDER,Independent,8934,Lost
S25,West Bengal,20,Mathurapur,BAPI HALDAR,Independent,5626,Lost
S25,West Bengal,20,Mathurapur,BISWANATH SARDAR,Socialist Unity Centre Of India (COMMUNIST),4534,Lost
S25,West Bengal,20,Mathurapur,PANKAJ KUMAR HALDER,Bahujan Samaj Party,4257,Lost
S25,West Bengal,20,Mathurapur,ASHOKE SARDAR,Independent,1501,Lost
S25,West Bengal,20,Mathurapur,ASHOKE PUROKAIT,Independent,1501,Lost
S25,West Bengal,20,Mathurapur,BAPPA DAS,Party for Democratic Socialism,1209,Lost
S25,West Bengal,20,Mathurapur,RUDRA PRASAD MANDAL,Mulnibasi Party of India,720,Lost
S25,West Bengal,20,Mathurapur,NOTA,NOTA,8631,NOTA
S25,West Bengal,21,Diamond harbour,ABHISHEK BANERJEE,All India Trinamool Congress,1048230,Won
S25,West Bengal,21,Diamond harbour,ABHIJIT DAS (BOBBY),Bharatiya Janata Party,337300,Lost
S25,West Bengal,21,Diamond harbour,PRATIK UR RAHAMAN,Communist Party of India (Marxist),86953,Lost
S25,West Bengal,21,Diamond harbour,MAJNU LASKAR,All India Secular Front,21139,Lost
S25,West Bengal,21,Diamond harbour,SUBRATA BOSE,Independent,9825,Lost
S25,West Bengal,21,Diamond harbour,DASARATHI PAIK,Bahujan Samaj Party,7111,Lost
S25,West Bengal,21,Diamond harbour,MALAY GUHA ROY,Independent,2971,Lost
S25,West Bengal,21,Diamond harbour,PULAKESH MONDAL,Independent,1948,Lost
S25,West Bengal,21,Diamond harbour,KALIMUDDIN SK,Indian National Socialistic Action Forces,1590,Lost
S25,West Bengal,21,Diamond harbour,RAMKUMAR MONDAL,Socialist Unity Centre Of India (COMMUNIST),1418,Lost
S25,West Bengal,21,Diamond harbour,ANISUR RAHAMAN SK,Independent,1159,Lost
S25,West Bengal,21,Diamond harbour,KASHINATH MONDAL,Independent,985,Lost
S25,West Bengal,21,Diamond harbour,NOTA,NOTA,10188,NOTA
S25,West Bengal,22,Jadavpur,SAYANI GHOSH,All India Trinamool Congress,717899,Won
S25,West Bengal,22,Jadavpur,DR. ANIRBAN GANGULY,Bharatiya Janata Party,459698,Lost
S25,West Bengal,22,Jadavpur,SRIJAN BHATTACHARYYA,Communist Party of India (Marxist),258712,Lost
S25,West Bengal,22,Jadavpur,NUR ALAM KHAN,All India Secular Front,83362,Lost
S25,West Bengal,22,Jadavpur,RANJIT KUMAR MANDAL,Independent,13030,Lost
S25,West Bengal,22,Jadavpur,HOSEN GAZI,Independent,4927,Lost
S25,West Bengal,22,Jadavpur,SANDIP NATH,Bahujan Samaj Party,4462,Lost
S25,West Bengal,22,Jadavpur,KALPANA NASKAR DATTA,Socialist Unity Centre Of India (COMMUNIST),4451,Lost
S25,West Bengal,22,Jadavpur,BALARAM MANDAL,Independent,2835,Lost
S25,West Bengal,22,Jadavpur,TANUSHREE MONDAL,Independent,2427,Lost
S25,West Bengal,22,Jadavpur,SHANKAR MANDAL,Independent,1442,Lost
S25,West Bengal,22,Jadavpur,SRI GOPAN SARDAR,Mulnibasi Party of India,1373,Lost
S25,West Bengal,22,Jadavpur,PURNIMA DEBNATH,Independent,1325,Lost
S25,West Bengal,22,Jadavpur,CHANDRACHUR GOSWAMI,Independent,1114,Lost
S25,West Bengal,22,Jadavpur,ARUN SARKAR,Independent,1110,Lost
S25,West Bengal,22,Jadavpur,DIPAK SARDAR,Independent,927,Lost
S25,West Bengal,22,Jadavpur,NOTA,NOTA,7415,NOTA
S25,West Bengal,23,Kolkata Dakshin,MALA ROY,All India Trinamool Congress,615274,Won
S25,West Bengal,23,Kolkata Dakshin,DEBASREE CHAUDHURI,Bharatiya Janata Party,428043,Lost
S25,West Bengal,23,Kolkata Dakshin,SAIRA SHAH HALIM,Communist Party of India (Marxist),168531,Lost
S25,West Bengal,23,Kolkata Dakshin,NIRAJ AGARWAL,Independent,4032,Lost
S25,West Bengal,23,Kolkata Dakshin,FIROZA KHATUN,Bahujan Samaj Party,3975,Lost
